,text,label
543,تخيل اصلا تبقي مكتئب ومفروض تكمل حياتك عادي وتذاكر اناتومي وهيدرو ومواد اساسا تجيب اكتئاب لوحدها,1
544,انا بقيت زاهده الحياة بشكل عام والله ما اعرف بقي ده نضج و لا اكتئاب,1
545,انتو متاكدين من حوار ان التحدث مع اصدقائك يحسن من حالتك النفسيه ده دول قربوا يجيبولي اكتئاب,1
546,اتقوا الله يالي تشمتون فيها ذي تعرضت لحادث وتشوه انفها عملت عمليه وفشلت وتشوه زياده ودخلت اكتئاب,1
547,تخافون كل ما جاء ميلادكم ولا بس انا احس أني قاعده اكبر وانا أشياء بسيطه ما قدرت اجربها بسب المجتمع والأهل اخاف,1
548,لالا حيصيبنا اكتئاب كفايه كده ,1
549,هو ازاى البيت موحشنيش بجد و لا الى فيه حتى و اول ما دخلتوا حسيت ب اكتئاب و انطفيت كدا يا رب عدى الفتره دى بسرعه عشان النفسيه مش ناقصه ضغط,1
550,اكتشفت كل الناس عندهم مناسبات وفعاليات وحركات في رمضان الا احنا اكتئاب واكل بس,1
551,احلى شي بعد الاختبار تقدر تكتئب متى ماتبي و تاخذ راحتك فيه ماتحس بالذنب و يزيد اكتئاب معتدل خفيف لطيف,1
552,داخل علي دور اكتئاب محترم,1
553,"
دخلت بروفايلك جالي اكتئاب انت بتعمل ف نفسك كده ليه ي بني ",1
554,معاناتى ليست ف صورة اكتئاب بل ف صورة فقدان الشغف,1
555,مش عارفه الي انا فيه ده نضج مبكر عادي ولا اكتئاب,1
556,واله مدري هذا اكتئاب ولا نضج ولا انعدام شغف ولا هذي شخصيتي,1
557,"البكاء انواع 
بكاء فقد 
بكاء اكتئاب 
بكاء الصمت 
بكاء رحمه 
بكاء الخوف والخشيه واوا 
وصدقتي اختي سلطانه علينا بالقراه",1
558,توني ما كملت ٦ ساعات بدون ماد وجاني اكتئاب اكره اتعود على شي ويختفي فجأة اف شوي وابكي,1
559,كنت حزينه فاتفرجت علي فيلم جابلي اكتئاب,1
560,يمه انا اذا اصحى  ساعه يصير عندي اكتئاب ,1
561,المسلسل جابلى اكتئاب يعم,1
562,كل الناس ف الصيدلية بتيجي تاخد ادوية اكتئاب و مهدئات و ناس عادية جدا شكلها عادي مش ناس بتضرب يعني,1
563,كنت أبكي على أشياء صغيرة كنت بلا هم ولا أكتئاب كانت الأوقات اوقات جميلة إلى ان مات أبوي أصبحت من ينامون في أحضان,1
564,الاسبوعين الي وقفت فيها صادني اكتئاب من البكاء حتى صديقاتي معد اكلمهم,1
565,يارب حضوري الدراسة عن بعد عبارة عن اكتئاب وصداع نصفي,1
566,الشعور الي احسه هالفتره يارب يعدي وارجع طبيعي حرفياً احس بدخل اكتئاب,1
567,اول ما شفته جاني اكتئاب حقيقي وعصبت,1
568,اكتئاب موسمى عادى يبشه,1
569,اكتئاب من الان,1
570,"بتعافى بالكتب الي بقرأها
الكتب الي بقرأها بتعملي اكتئاب",1
571,حاله اكتئاب ,1
572,اكتئاب السبت بدأ من بدري,1
573,لأمانه بعد ماجربت الوضع العادي طلع اليلي معيشني بحاله اكتئاب مو طبيعيه,1
574,اكتئاب الحظر ٨٪,1
575,مو كافي اكتئاب فارق ال ٧ نقاط امس ,1
576,معرف ليش يوم خلصت المسلسل جاني اكتئاب أبغاها تكون معه لوهله حسيت أنهم لمسوا مشاعري حقيقي ,1
577,بدات تطلع لي اعراض اكتئاب ,1
578,نوبات هوس ونوبات اكتئاب عاليه مكن ابقي بعيط وبعدها بدقيقة بعيط من غير سب مش عارفه الي عندي اكتئاب عادي ولا ,1
579,بدخل اكتئاب لو ماشفت بث بيكهيون بيجيني تانيب ضمير بس برضو لو مانمت بيجيني ضيقة لان ماحب افوت موعد نومي وش هالخياس ساعدوني ,1
580,انا ليه احس لما اسمع ذا النوع من البودكاستات يجيني إكتئاب,1
581,إكتئاب بعد السحور هو ألعن شي في الكون,1
582,احس اني داخله مرحلة اكتئاب مافي شي يسعدني ولايعجبني ولا يبهرني حاسه مل من كل شي مابي اخرج من البيت ماحب الناس ولا,1
583,الواحد مش عارف دا اكتئاب ولا هدوء ولا مقاومه ولا انهيار,1
584,حبوب اكتئاب وارتاحي قالت من صغر سني ,1
585,محبطه وعندي اكتئاب عشان تيته هتم ال  سنين وهي مش معايا كمان يومين,1
586,حقيقي انا مرعوبه من تحور الفيرس وانتشاره والفزع الي بدأ يرجع بقوة دا وبجد داخله ف موجة اكتئاب وحزن مش لطاف رب,1
587,اكتئاب ما بعد الساعه ١٢,1
588,شهر كريه جدا وجدا خاصه النومه الي الى المغرب او العشاء وبعدها تقوم على اكتئاب وصداع وتصحى جوعان ومانسى الفضاوه,1
589,هل انا يمكن شفت هجوم العمالقه وباول حلقه اضحك وانا اقول م راح اكمله واصلاً مو حلو والحين وقفته لان سب لي اكتئاب من قوة الاحداث ي ترى,1
590,موجة اكتئاب مفاجئة,1
591,دام هذي النصايح قولي حاشني اكتئاب بيطول شهرين,1
592,مو مستعده ابداً اني ابدأ ايامي الجايه بدون دراسه وانها راح تكون كلها اوقات فراغ واحساس بالغُربة وبداية إكتئاب,1
593,نهاية نير مسببه لي اكتئاب حتى مالي نفس شي,1
594,والله اكتئاب استغفر الله,1
595,والي بيدخل اربع سنوات وهو ينتظر هالعمليه يسوها اصلا انا جاني اكتئاب من هالعمليه ,1
596,جاني اكتئاب مابعد التخرج,1
597,يجماعه هل انا الوحيدة الي اكتئب لما اروح من عند بنات خالتي وربي مره اكتئاب مابا اروح عنهم,1
598,انا ليه اى دوا بيتكتبلى لازم يكون بيسب اضطرابات نفسية او اكتئاب و رغبة فى الانتحار هل مكن دى مؤامرة من الدكاترة عليا,1
599,اختي الصغيره داشه بحالة اكتئاب مادري شسوي المشكله عمرها تسع سنوات وربي واضح عليها الاكتئاب كانت متعوده على شي وراح,1
600,اول مره بحياتي احس ب اكتئاب بعد ماتابعت مسلسل وربي ندمانه بشكل اني تابعته,1
601,تحكم الأهل الفظيع والاجبار وحبس بناتهم بحجة الخوف والعيال مايخافون عليهم هذا عادي كثير انتحروا بسببهم,1
602,"أُعاني من إكتئاب حاد 
الأصدقاء يُعاتِبوني على إبتعادي 
وأُمي تغضب لأنَّ حالي يتدهور 
أمّا أنا فَأُفَكِّر 
ك",1
603,كلكم عندكم كرش وقف وبف وانا عندي اكتئاب,1
604,وانا جوايا زلزال اكتئاب وملل,1
605,مادري نفسية سوداوية او اكتئاب بس يجيني غالباً شعور مقزز وخرا من زواراتنا ولا التكلف الي يصاحبه و الانتقادات ,1
606,تعالي بيتنا يمكن يجيك اكتئاب مزمن,1
607,اكتئاب ايه ده الي الساعه ٦ الصبح,1
608,مع ان واله اني انا احط الدخان كحبوب الاكتئاب يعني هو مخرجي من الاكتئاب الي انا عايشه و لو سبته ولا اهلي اجبروني,1
609,يلا مود اكتئاب,1
610,انا قاعد في اكتئاب لعند توا ,1
611,كل التروما الى حصلتلى فى حياتى لسه فى تراكمات منها جوايا وفى فاصل بينها وبين حياتى متمثل فى محاولتى للهروب والنسيان,1
612,فكرة اني بعد  شهور بنصكر سنة ونخش ال  تجيبلي في اكتئاب,1
613,صداع نصفي ارق اضطراب بالأكل اكتئاب فقدان الشغف,1
614,ده اكتئاب صح,1
615,ياله وقتها كلو فالمطبخ اكتئاب مو قادرة,1
616,بحمل مسلسلات انمي من الحين عشان العيد واضح اكتئاب ياله عفوك ورضاك,1
617,واله ما أنا عارف هو اكتئاب ولا انطفاء ولا نضج ولا وحدة ولا توحد ولا ,1
618,داخل على نوبة اكتئاب جديدة وحاس إن قلبي هينفجر,1
619,كل حاجه بقت تجيب اكتئاب,1
620,ملكه تعبت تخصي طب بالجامعه واريد اغيره نصحيني احس دادخل اكتئاب من حيرتي بابقه بهل تخص ولا اغيره,1
621,حقيقي الناس الي بتبقى قاعد معاهم لو مش مريحين هيجيبولك اكتئاب ف من مكاني هذا بقولك اعتزلهم ,1
622,زيادة على الرّوتين الكئيب ماعندك حياة خاصّة عايشه عشان ترضين الناس لا معليش كذا أوڤر اكتئاب احتفظي فيه لِنفسك,1
623,احس دخلت اكتئاب م امزح,1
624,ماذا لو لم نلتقي من البدايه لكنت سأعيش دون دموع دون اكتئاب و دون حزن يستولي على قلبي كل يوم,1
625,ماشي كلامك كله صح وهو فعلا فكرته مختلفه وحوارته حلوه اوي بس حرام بجد جابلي اكتئاب من كل الناس ال بتموت دي,1
626,انعدام الرغبه بالارتباط نضج ليس إكتئاب ,1
627,يابنات كل ما اسمع سالفتها يجيني اكتئاب شديد,1
628,انا فحالة اكتئاب بسب التغير كذا كثير علي متحمل,1
629,امر بفتره كثرة الضيقه مكن تسب لي اكتئاب بالذات مع الدواء الي اخذه وصدق اتمنى احد يستوعب ودي اقول فكوني من كلامكم واسلوبكم وانا بكون بخير,1
630,مش مستاهله إكتئاب على الصبح وحدي ربك وأبدأي يومك ضحكه وانشاله يجعل يومك وكل ايامك الجايه فرحه ,1
631,"لا بأس هو مجرد إشتعال داخلي 
هدوء غاضب او ربما إكتئاب هادئ ",1
632,اكتئاب مابعد الحلقة الاخيرة,1
633,هيلب اص انا وصديقتي نعاني من اكتئاب,1
634,"حايشني اكتئاب 
إِنْ شَاء اله يسعدني برشلونة اليوم لحد ما تزين النفسية",1
635,صوت العصافير بتاعة الساعة خمسة الفجر دى بتجيبلى اكتئاب,1
636,شفي  كذا يجيب اكتئاب,1
637,ياخي مع نفسك جاني اكتئاب منك من نومك ه كلامي لصديقتي,1
638,واضح فايتة ع فترة اكتئاب رائعة,1
639,اكتئاب مابعد الولادة,1
640,يمه اكتئاب,1
641,عندما أجلس بمفردي يظن الجميع إنه اكتئاب ولكنها لحظة راحة بعيداً عن تطفلات البشر,1
642,ضيق اكتئاب انفصال كل شي,1
643,"خايفة افتح الاسبيس دي الاقي كلام ناس كبيرة و صعب و احزن ع نفسي اكتر ما أنا حزينة 
أنا مرة فتحتها طلعت عندي اكتئاب بجد",1
644,حبيبتي تقول فيني اكتئاب,1
645,باخد مهدئات وقت العازه مش عاوز اخد مضاد اكتئاب يستمر لفتره انا نفسيتي حاليا ف حاله هشاشه ومش ف احسن حال,1
646,ترا موضوع انه تضيق فيك الدنيا بدون سب وتعيش اما بعصبيه او اكتئاب فجأه بدون مبر ومرات تبكي بدون سب يتّعب النفسيه,1
647,مره شخص قال لي او كثير يقولون مو فقط هذا قال نظامك كئيب وروتيني وجوك ليل وحياة كذا مافيها ناس قلت فعلًا فيني مؤشر كابة,1
648,كنت مبسوطه لين قريت يوميات وحده وجاني اكتئاب المشكله يومياتها حلوه وحياتها احلى لكن كانت تكلم عن ضغط الاختبارات وا,1
649,قد مريتي باكتئاب وكيف تخلصتي منه — ما اقدر اسميه اكتئابس مريت بفتره سودا مره دايما افكر وابكي كثير ونفسيه زبال,1
650,انا عندي اكتئاب بعد وقمت اتهاوش مع الناس الحين مابقى عندي ناس,1
651,انا حدثت جوالي وطارت صور من ٢٠١٦لين ٢٠١٩ جاني اكتئاب ٣ايام,1
652,ياعمري هذي لو تعيش في بيتنا بيجيها اكتئاب,1
653,نوبة اكتئاب,1
654,هاذي اعراض اكتئاب لاتهملين نفسك,1
655,ولا انسى انها السبب الاول والرئيسي الي دمر نفسيتي وانها سببت لي اكتئاب لدرجه صرت اكلم دكاتره نفسين يساعدوني,1
656,لا لا لا هذي تسب لي اكتئاب واله,1
657,انا مكتئبه تزيدني اكتئاب,1
658,يمكن فيك اكتئاب لان يوم كان فيني كنت ماتحمل اشوف مقطع مدته عشر ثواني من اي شي,1
659,انا حاس اني عندي اكتئاب حاس مش متأكد حد عارف اتأكد ازاي,1
660,نحتاج كورس بعنوان كيفية الخروج من اكتئاب الجامعة لما تجي الإجازة,1
661,العشرينات المفروض تكون فترة الزهور من حياتنا بس الي اشوفه انها كابوس طويل لكل و اكتئاب و ضغوط و كبت كل جيلنا مضغوط,1
662,احب شعور ان ما يكون عندي شي اسويه لكن اكره الفراغ يعاني عادي يجيني اكتئاب بسب الفراغ ذا,1
663,وصلت ل مبقتش عارفه دا اكتئاب ولا دا انطفاء ولا دا انا كدا فى حالتى العادية اصلاً,1
664,النمر انا ف مرحلة اكتئاب رهيبة رهيبه حاس قلبي بينزف حد يتكلم معايا,1
665,الواحد داخل في مود اكتئاب لوز,1
666,"ماذا تشعر الأن 
 مصابٌ ب لعنة البرود وعدم الإهتمام ايضاً مصابٌ بلعنة القلق والخوف والتفكير في ادق التفاصيل",1
667,بس المشكلة كل ما احطه يجيني اكتئاب,1
668,أكتئاب ,1
669,اهخ وانا صديقتي الغبيه دخلت حالت اكتئاب ,1
670,بزعل بيجتي اكتئاب,1
671,انك تبني حاجه معينه بمجهود جبار وقت سنه او اكتر وتبقي رقم واحد في النقطه دي وفجأه وبسبب حاجات خارجه عن ارادتك كل ده يروح هو دة الاكتئاب,1
672,رحت اشوف محادثتنا القديمه وجاني اكتئاب ليتني ما شفتها,1
673,سراب اكتئاب وحزن,1
674,فيني اكتئاب حاد ما يروح الا اذا تخرجت,1
675,بكمل سنه كامله ما طلعت من البيت وزعلانه ليش فقدت روح المهرجه وصرت جديه هو زين مني ما دخلت حالة اكتئاب حاد,1
676,في دور اكتئاب داخل عليا وانا لسه مخلصتش الي معايا,1
677,"كان في فتره كدا كنت قافله فيها كل حاجه وبخرج اتمشي لوحدي واقعد لوحدي
دي كانت أحلي فتره ف حياتي
التعامل مع البني آدمين بقا بيجيب اكتئاب",1
678,"يصيبنا فاليل نوبات اكتئاب 
ونطيب لا شفنا من الصبح سْفرْه",1
679,النوم الكتير بيجيب نوم اكتر مش إكتئاب ولا حاجه,1
680,اكتئاب يجي بنوبات ممكن بعض الاحيان تفك وتنسى واقعك المؤلم بمواقف لحظية بإستثاء الحالات الاقوى ,1
681,في اكتئاب بسبك اعمل ايه,1
682,المتشائم تروح مبسوط ترجع فيك اكتئاب,1
683,تداهمني نوبة إكتئاب,1
684,"داخل على اهم مرحلة بحياتي بدبل اكتئاب
ايوه كذا ياشيخ",1
685,داخله في اكتئاب حاد كله بسب الديره,1
686,نفسى هفانى ع فتره اكتئاب كده اختفى فيها بتاع ٣ شهور و مشوفش فيها اى حد كده يا سلام ⁦,1
687,اهخ بما اني اشوف مناسبات تخرج الايام هذي احسها احلا فرحه بس ماحسيت فيها وقتها كنت اتعالج من نوبات الهلع وعندي اكتئاب,1
688,عندكو شامبو — لا عندنا اكتئاب,1
689,"اكتئاب حاد شديد الخطورة من الفلم احتاج ابكي شوي وافضفض الي فيني 
اسطوري بشكل محزن الحماس الباكي",1
690,انا كنت راجع من بره مبسوط فشخ و متحمس إني اتكلم و بتاع دخلت بيتنا عملولي حاله اكتئاب فشيخه واله و انا خلاص امنيه حياتي اموت,1
691,اكتئاب بسب التوتر النفسي ,1
692,وهيفضل يجبلك اكتئاب لحد متصاحب ,1
693,وله انا ما عارف ده اكتئاب ولا انطفاء ولا نضج ولا ده,1
694,اعلان بيجبلي اكتئاب,1
695,اله يسلمك  المشكلة أنه جابلى اكتئاب بجد,1
696,هم غريب نوعًا مّا بعد التفكير احتمال يكون اكتئاب موسمي,1
697,تذكرت طفش شهر شوال وجاني اكتئاب مهلًا رمضان,1
698,الحالة الي انا فيها مدري هي نضج ولا اكتئاب ولا توحد ولا ملل ولا ايش,1
699,هو في اكتئاب جاي ولا ايه,1
700,احس بيجيني اكتئاب م كثر م يكرو الكلام عليا,1
701,انا اخذ جميع الفيتامينات مع ذلك دخلت بموجة اكتئاب,1
702,اعيش حالة اكتئاب بسبب ان رياكشناتي كلها انحذفت  انا كيف اعيش وكيف اعبر بدونهم,1
703,طلع العمري مو موقف ومحد قالي وانا داخلة اكتئاب صارلي يومين ,1
704,فيني أكتئاب فضيع,1
705,شكلي طول حياتي عندي اكتئاب,1
706,قوقعه مغلقه مليانه اكتئاب ومش عارف تنشل نفسك منها ومحدش عارف يخش ينتشلك منها,1
707,جاني اكتئاب من التوقعات والقوالب الي انحط فيها بشكل مو طبيعي,1
708,انتي لو تسمعين سوالفنا انا وخواتي جاك اكتئاب حاد,1
709,انا عندى اكتئاب مرضي وبؤس انسانى ومفلسه وحيدة,1
710,لن انسي انني كنت اقاوم هذا الانطفاء وحدي,1
711,مرات الزعل ياخد من صِحتك مش بس يكسر خاطرك ويتعبك وفوق ما انه يتعبك يدخّلك في دوامة إكتئاب تحس انك مش محتاج حد معاك,1
712,اكتئاب بلا هدف,1
713,العاطل فيه اكتئاب الدنيا ايش تحسبون العاطل مبسوط وسعيد مزاجه ونفسيته زفت لا وظيفه ولا مستقبل ويقولون مكبرين الوسائد وماعندكم الا النوم,1
714,الوحدة بتقتلني,1
715,حزن وحدة بكاء ,1
716,اكتئاب ورهاب ,1
717,خدي مضاد اكتئاب من الصيدليه,1
718,يسطا حاس إني داخل في حالة إكتئاب تعالى واسيني,1
719,جاني اكتئاب يوم قريت الغويات التطبيقيه,1
720,ابوي يسألني كيفني وهو قبل ثلاث اسابيع يوم رجعت من المستشفى وقال لي الطبيب اكتئاب قال صلي اني لك من الناصحين يعني اكيد كيفني فهو خره,1
721,حرفيا لا صديقة تهديني عندي ولا اهل يرضون اشتري عندي واحس بدخل اكتئاب الوحدة شي صعب ترا من,1
722,الإنسان بقاله خمس سنين عنده اكتئاب مش مستني حلول مستني ربنا ياخده ,1
723,السبب ده جايبلي اكتئاب وهما اهلي والحياة,1
724,خربت نفسها ايش البنت فيها اكتئاب وتوها والده,1
725,في داخلي إكتئاب مريض نفسي مُتهم بالجنون وهو في أتم عقله,1
726,ث عملتلي اكتئاب حاد ,1
727,شكلها كدا اكتئاب,1
728,موجة اكتئاب حادة,1
729,انا غالبا داخل في اكتئاب و حرفيا مش عاوز معايا حد,1
730,في ريحه اكتئاب في الجو,1
731,ذول نفسهم اذا قلت عندي اكتئاب يقولون صلي ويروح الاكتئاب,1
732,احس بفرحة و مشاعر حلوه طول اليوم و فجأة بف اكتئاب ,1
733,يارب احميني من اكتئاب الحجر,1
734,اكتئاب من كثر الشوق,1
735,انا لما بتعمق بتفكيري فى فناء الدنيا والموت بيجيلى اكتئاب جامد وقلبي بيبقا هيقف من الرعب وده معناه انى مكملتش حتى ربع الطريق الصح,1
736,انا امر بحاله اكتئاب واحاربه من فتره ونفعني البودكاست جداً تقدرون تستيفدون معي وبأذن اله اقدر أتغلب عليه,1
737,شكله فيني اكتئاب دراسه صدق تحسون,1
738,عندي اكتئاب حاد دلوقتي,1
739,الواحد حاس انه هيجيله اكتئاب ع اخر رمضان من المسلسلات الي بيتفرج عليها,1
740,منكوا له  جالي اكتئاب,1
741,اكتئاب شديد,1
742,اكتئاب رمضاني ماله حل ,1
743,"لأسف دى اسوء فترة بعديها ف حياتى بعيدا عن الإكتئاب و القلق 
لا دا اكتئاب و قلق و ضغط نفسى و ايه زيطة",1
744,حاس بدور اكتئاب ربنا يعديه على خير,1
745,اكتئاب اعوذ باله,1
746,"حر بالنهار  
 مل في نص اليوم 
 اكتئاب بليل ",1
747,الفصل الماضي جاني اكتئاب حاد في الدراسة و فقدان شغف بسب درجات الفصل الي قبله لان كنت متوقع اجيب درجات زينه لكن الص,1
748,اكتئاب نوع مُضر بصحة كمان,1
749,بس انتقل من مرحلة اكتئاب مابعد التخرج إلى حياة الوظيفه راح اخذ عهد على نفسي ما التفت لتوافه الأمور لأني أعتقد حلت,1
750,يخي حد بخ اكتئاب في الجو,1
751,اغنيه مبحنلهاش دي كفيله تجبلك اكتئاب,1
752,تدرون قبل سنه كامله بالضبط كان عندي اكتئاب حاد وما كان عندي اصحاب,1
753,مش اكتئاب انطفاء بس ,1
754,وهيا مش فكره زعل او خنقه او اكتئاب او توحد حتي الفكره كلها تراكمات بس مش اكتر,1
755,اكتئاب عزايم,1
756,احس رجعلي اكتئاب اول,1
757,واله اكتئاب الولاده ماله دخل هذا اكتئاب العيشه الي عايشتها,1
758,قرارات انصاص اليالي الي تجيب اكتئاب,1
759,كورونا جابت لي اكتئاب وتعب نفسي فوق التعب,1
760,  اكتئاب حاد,1
761,"ذكريات بشعة
اعفن شي مكن يحدث
اكتئاب",1
762,حاسه بإنتكاسة إكتئاب من سويعات قليلة داهمتني وانا اطالع بعض الأخبار المزعجة ودي عاد الإكتئاب يحترم نفسه ويأجلها لبعد الويكند ,1
763,في اكتئاب,1
764,"خ واله مدري وين الراحة في العطالة
قسم أسوء سنين عمري اكتئاب",1
765,هذا الحساب مدونة اكتئاب ولا أطمح فيه لشيء,1
766,انا داخل علي ازمه اكتئاب حاجه محترمه كده ويابخت كل واحد مش في ثانويه عامه بجد وحقيقي مش هيعرف ولا يفهم غير الي جرب,1
767,ي عمري عندها اكتئاب الولاده,1
768,"داخلة علي حالة إكتئاب صعبة مضغوطة جدا واي حد بيكلمني كلمة بنهار ف وشه وبصرخ بسب ومن غير سب 
حتي الهزار مش متقبلاه",1
769,يبدو أني مُقبلة على موجةِ إكتئاب قاتلة أشعُر بألم ٍلا يتوقف في صدريّ منذ عِدة أيام متالية,1
770,جرعة اكتئاب قبل السحور,1
771,كسل انعزال اكتئاب,1
772,انا خلاص على اعتاب اكتئاب جديد خوفاً من انا نتحبس تاني و نرجع لحظر,1
773,ماعندي حتى طاقة لبكاء تداهمني نوبة إكتئاب وما أجد عندي أي ردة فعل سوى الإستلقاء على السرير طوال اليوم والتعرض لكل هذا الألم,1
774,اكتئاب ما قبل الباطنه أصلها تفرق,1
775,بس بقالي فتره كل ما افتح الفيس الاقي اخبار وحشه موت مرض حوادث خراب خوف و رعب من الناس لما خلاص جالي اكتئاب,1
776,اكتئاب ما قبل الامتحان,1
777,اكتئاب اسمه ازمة مفارقة غرفتي,1
778,بقالى فتره كبيره بحاول امنع نفسى من الدخول ف مود أكتئاب بس لحد امتى ,1
779,أعاني من اكتئاب مابعد الدراسه,1
780,مش عزله ولا اكتئاب اد ما هي مريحه ,1
781,هو ملل بس تحسه ع شكل إكتئاب كدا,1
782,ينقلب مزاجك ويخرب يومك ويجيك اكتئاب من حركة تافه او كلمة بسيطة وغالباً يكون الشخص ما يقصد ,1
783,واله انا ماعارفة اذا حاكمني اكتئاب ولا انطفاء ولا نضج ولا وحدة ولا,1
784,بنام تعبان زعلان اكتئاب هموم,1
785,انا نفسياً تعذبت من البلد دي طلعوني منها قبل ادخل ف اكتئاب ,1
786,داخله علي اكتئاب في اكتر وقت قريبه فيه من ربنا وتعبانه جدا مش عارفه لو مش قريبه من ربنا هيكون ايه حالي واله الحمدله,1
787,انا فيني اكتئاب وقالي مو من حقك تكتئبين بنتي يدها مقطىوعه وسعيده وهو شو يدري ال ةحبه يمكن تبكي باليل و,1
788,هذا إكتئاب,1
789,انا في مرحله اكتئاب متقدمه اوي,1
790,و صارت وايد اشياء بعدها و طلع هذا الشيء كله اكتئاب,1
791,احس بشعور حزن على ضيقه على ودي انام فتره ولا اقوم على افكار غبيه على توتر على قلق على اكتئاب ودي اهرب من كل شي لا,1
792,واله منا عارف هو اكتئاب ولا انطفاء ولا نضج ولا واحده,1
793,اكتئاب دا هو اكتئاب انا عارف,1
794,"كان سهلًا جدًا أن أقتل نفسي في نوبة إكتئاب
أما الأصعب فكان ألا أفعل أيّ شيء
أن أتحمّل حياتي 
أن أنتظر",1
795,هو اكتئاب ما بعد الامتحانات ده طبيعي ولا الانسان نفسيته بتسطعبط,1
796,احمد انا محبوس سنتين جاني اكتئاب فلس ظهري وجعني نظري ضِعف كبرت  سنوات ,1
797,ياخي مالي خلق ادخل تويتر جانب اكتئاب ,1
798,واله حاشنا اكتئاب أستغفر اله,1
799,أنا ف إكتئاب م بداية ٢٠٢٠ ولتوا عسباها نفسيتي زيرو ونين,1
800,اكتئاب لين يطلع قبول الجامعه ثم جمعات ونوم لين يفرجها اله ,1
801,اكتئاب وانا عايشه حياتها ولا اكتئاب وانا عايشه حياتي,1
802,انا شخص بيتوتي جداً بس الظاهر هالمرة الوضع إكتئاب بجدارة,1
803,كل فترة كدا بتجيلي نوبة اكتئاب ملهاش أي سبب بتخليني انعزل وماردش ع حد وغالباً بتكون يوم ومبتزدش عن ٣ أيام بس المرة دي مطولة,1
804,مافي أحد مب تعبان وماعندو أكتئاب كلنا تعبانين,1
805,جبتولى اكتئاب اكتر من الى عندى,1
806,كلنا عندنا اكتئاب بس لحين ابي حياتها,1
807,مدري جاني اكتئاب ان رمضان بيخلص بذي السرعه,1
808,السلام عليكم انا مريضة اكتئاب شديد ومقاوم جربت ادويه كثير ودكاتره اكثر ولا استفدت الا زاد المرض معايه,1
809,ربنا يستر وميبقاش اكتئاب,1
810,و اله منجد  كله اكتئاب,1
811,احلى موجة اكتئاب تجيبك الارض ناو,1
812,اهو انا مبحبش ادي نفسي اجازة علشان دماغي الوسخة دي الي بتدخلني في إكتئاب,1
813,ياربي جاني اكتئاب وانا مبسوطه لعيد والتجهيزات ,1
814,هاد الطريق آخره اكتئاب ,1
815,اكتئاب من جهه ومن جهه نقاش ماله نهايه وتعب ع الفاضي,1
816,سبحان اله انتي نفس مدة مرضي انا كمان عندي اكتئاب وقلق شديد وربي خلاص احس اني انتهيت اعوذ باله تعب مره,1
817,متضايقه صدق احس قاعده اعيش ب اكتئاب ومحد حاسس فيني الكل قاعد يضايقني,1
818,جاني اكتئاب وانا اقرأ بس روتينها,1
819,اكتئاب بدون سبب ,1
820,اكتئاب ,1
821,يعني اكتئاب,1
822,الجو برا دارلي أكتئاب أستغفر اله,1
823,كل ما ادخل التويتر يجيلي اكتئاب اكثر,1
824,اكتئاب الشغل طلع ابضن من اكتئاب الدراسة انتو مبتدكدبوش لأ,1
825,"جماعا مهم 
انا جاية اقولكم ان نزل واحلى اكتئاب وانعزال علينا كلنا ",1
826,بسم اله وندخل مود اكتئاب اخر اختبار,1
827,كل حاجة تجيب اكتئاب كل حاجة والله مش مبالغة,1
828,لأسف فقدت خبرتي بالتشبيك صرت اتأمل الحلوين وادخل بحالة اكتئاب ,1
829,اكتئاب بعد ثلاث أيام حرب ,1
830,بعرف اني مكتئبة اكتئاب حقيقي لما بيكون نفسي مسدودة عن الاكل ,1
831,"انا هاليومين صاير عندي ضيق في تنفس بشكل غير طبيعي وبدأ يسب لي اكتئاب
دعواتكم لي",1
832,من اكتر الأسباب الي بتسبلي اكتئاب اني ديما بشوف اني مقصر في حق نفسي وبلوم نفسي كتير اوي كان لازم اعمل كان لازم اسوي ,1
833,دخلت حالة اكتئاب بسب ضغط البرنامج النفسي المرعب وليته يعطونا حقوقنا زي العالم والخلق ,1
834,بحاول أخرج من اكتئاب الكام شهر الي فاتوا ,1
835,تذكرت البؤساء وثورة شباب الأبجدية ونهايتهم وجاني اكتئاب,1
836,هتكون فتره صعبه عارفه ومتاكده بس انا انهارده اخدت القرار دا اني هتخلص من اي اكتئاب واي علاقات سامه كنت فيها ,1
837,هو مو بس يجيب لي اكتئاب هو يخليني بعد افكر بالانتحار,1
838,في دور اكتئاب داخل عليا وانا لسه مخلصتش الاكتئاب الي معايا,1
839,واله ياجماعه مدري ايش اقول بس فعلاً اكتئاب,1
840,اله يسعدك مكن تسوي لي رتويت انا عندي اكتئاب وبقدم ع التاهيل هل ينزل لي ع طول والا فيه لجنة لازم تشوفني,1
841,الحمدله خلصت منها وافتكيت وجاني اكتئاب من الحجر مو عشاني تعبان ,1
842,لأسف فقدت خبرتي بالخرفنة صرت اتأمل الحلوين وادخل بحالة اكتئاب ,1
843,انا عندي اكتئاب,1
844,احس عندي اكتئاب مو قادره اسيطر عليه مع ذلك احس اني فرحانه كيف مدري ,1
845,لا استطيع القول لاحد اني متعبه اني امر بفترة اكتئاب,1
846,اله يكفيكوا شر اكتئاب اليل ,1
847,شخص من اقاربي ساعدني اطلع من اكتئاب والحين هو مكتئب,1
