,text,label
417,مود اكتئاب الميد تيرم مسيطر عليا يا فاطمة ,1
418,مشهد ربيع في القاهرة كابول دا كفيل يجيب اكتئاب حاد في الدرجة الاول وبيمثل معظم الي بيحس بيه الشباب,1
419,طول مانا اعرفكم حياتي هتفضل اكتئاباكتئاب,1
420,قعدتنا بتجيب اكتئاب أكتر ماحنا مكتئبين,1
421,حرفياً مليت وبديت اكتئاب من هشي,1
422,واذا رجع يجيه اكتئاب,1
423,كل ما بصحى الصبح وألاقي شمس والجو حر وسخن وعموماً كل ما بحس إن الصيف بيقرب بحسني داخله على إكتئاب حاد,1
424,دا حتي الاحلام بتفكرنا بالي مش عايزين نفتكره وتجيب اكتئاب,1
425,"كثير بتعز عليا نفسي لأنو هالجملة كانت سب اكتئاب ٦ شهور
وكثير بعز عليا وقتها انّي ما قدرت أرد لأنه",1
426,بالضبط احس مو اي شخص يتقبل هالاعمال انا شفت الغرفة الحمراء واله صابني اكتئا,1
427,متعشمش بحاجه اوي خليك دايما وسط عشان لو محصلتش متزعلش ويجيلك اكتئاب,1
428,ياعم اسكت بقي روحتني من عندك ب اكتئاب يخربيتك ,1
429,"الهم خلص البنات من غسل المواعين 
لا جوع ولا عطش بس الم تفكير في المواعين صار عدنا اكتئاب 
حتى اظافري تكسرت و",1
430,اكيد عنده اكتئاب من الحزن علي اهله,1
431,واله الواحد مايدري اهوا اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيته,1
432,"حر بالنهار 
 مل في نص اليوم 
 اكتئاب بليل",1
433,واله ما انا عارفه دا هو اكتئاب ولا انطفاء ولا نضج ولا وحده ولا,1
434,اكتئاب تانى الجوكر تانى والقهوه بقت اكتر م الميه,1
435,لما قولت لي كنت مرتبط بيها كده في وقت اكتئاب حسبتها اني عايز اتجوز جواز متعة طالما مفيش اطفال,1
436,انا بتكلم عن اكتئاب يعيش معاك العمر كله,1
437,"أنا مش عارفة هو اكتئاب ولا انطفاء
ولا نضج ولا وحدة ولا الجو حر ولا أنا جعانة",1
438,الجلوس وحيدا ليس اكتئاب كما يراه البعض و لكن هي لحظة راحة بعيدا عن تطفلات البشر,1
439,واله الواحد صار ما يدري الي فيه هو اكتئاب ولا انطفاء تام ولا نضج ولا انعدام الشغف ولا صدمه ولا حاله نفسيه ولا هذي شخصيته,1
440,لا لا يعم شويه اكتئاب بس ,1
441,اول مره اشوف اكتئاب ليه فوايد ,1
442,أنا شايف إن احسن حاجة تقدمها لنفسك الفترة دي إنك تعود علي الحياة لوحدك تعيش لوحدك تخرج لوحدك تاخد قرارات ل,1
443,يحيى الفخراني يدخل في حالة اكتئاب بعد وفاة أقرب أصدقائه,1
444,"اجملحظاتبحياتي 
الحياة قرار وليست ظروف فقد 
تجد فقيراً ينشر السعادة على من 
حوله وغنياً يعيش حالة إكتئاب 
وحز",1
445,هل حد من اسكندريه جاله اكتئاب قبل كدا,1
446,هنادي انا كان عندي اكتئاب وكنت اراجع عند اخصائية نفسية وقرت اقرا البقرة كل يوم واله شفت العجب العجاب,1
447,أنا أعيل ثلاثة بيوت بيت الأبوي المصاب بالزهايمر ومقعد منذ ثلاثة أعوام وبيتي وبيت أخي المصاب بمرض نفسي ا,1
448,"وانا كمان لو مات يماش بنقهر  إنما إيفسون واله بيجي لي إكتئاب إكتئاب 
لكن أظن ما بيموت حد فيهم بيموت أكين وسلطان",1
449,لا عندي اكتئاب,1
450,اكبر فترة اكتئاب جماعي مرت علي,1
451,تبلد احساس مع اكتئاب ,1
452, اكتئاب و ضيقة  بس خلاص جالس امسح واحد واحد,1
453,البيوت الجديده فيها اكتئاب القديمه فن ,1
454,هاد مش برضه اكتئاب ,1
455,ال ٥ ايام إجازة دول مش مطلع منهم غير ب اكتئاب,1
456,شكليات اكتئاب وسطى جميل ,1
457,هالتغريدة والردود عليها تجيب اكتئاب ,1
458,"انت تحكم عن مصر بحكم درست فيها وعشت فيها فتعرف طبيعتها 
ذكرتني في برادها وايامها رغم اني كنت معتقل",1
459,دا اكتئاب عادي,1
460,انا ضد حرية الرأي ودايم اقولكم يعني قبل شوي شفت واحد يقول احس الي عندهم اكتئاب هوت نعم,1
461,"كلنا ك صحاب بلا استثناء عندنا مصايب 
واله مش مجرد خنقة و اكتئاب دي بلاوي فعلآ 
 و كلنا بنطبطب ع بعض واله 
الي بأ",1
462,المشكله انك ماتبي ترجع لاساسي وانت جايك اكتئاب,1
463,الي تمنيت اسويه وما سويته و نادم جداً إني اطلع من الجامعة من اول سنة و اعمل على بناء على مهارات ما,1
464,واله ما انا عارف هو إكتئاب ولا انطفاء ولا نضج ولا وحده ولا,1
465,نفسي اعرف ليش فيها اكتئاب وقلق مدري معقوله في احد مثلي هيا فعلا حلوه وبارده بس اكتئاب ارجع جيزان راح هل في سب,1
466,اضطراب نفسي من اعراضها الهلوسة و يجي معاه اكتئاب,1
467,ضغط نفسي و اكتئاب طبيعي يصير الي صار,1
468,واله انا ما عارف هو اكتئاب ولا انطفاء ولا نضج ولا وحده ولا,1
469,"عندك اكتئاب 
طيب جربت تصلي على النبي أسبوع كامل وتشوف هيحصلك ايه بعدها",1
470,"مصطلحات اكتئاب أخرى
٠ الاكتئاب الجزئي مزمن وطفيف بعض الشيء
٠ الاكتئاب المضاعف اكت",1
471,"لانه مابحب فوت بالحالة ولا اندمج ولا اتأثر 
وبالفترة الاخيرة ماناقصني لا دراما ولا اكتئاب ب",1
472,واله الواحد ماعاد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيته,1
473,زمان فيه شخص ظهر بحياتي لمن كنت على وشك انو ادخل بحالة اكتئاب رغم الاختلاف وفرق العمر دبل عمري ثلاث مرات تقريبا كان,1
474,"هي الناس كلها بقت عيوطه عموما
اصله مش عامل حساب التخان اصله مش عامل حساب المحجبات اصل الموديل بتاعته رف",1
475,"ظلمت نفسي كثيرآ من أجل إسعادهم ويآليتني نلت شيئا غير الوجع

 اكتئاب",1
476,واله الواحد معد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا حاله نفسيه ولا هذي شخصيته,1
477,واله الواحد معد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيته,1
478,واله منا عارف هو إكتئاب ولا أنطفاء ولا نضج ولا وحده ولا,1
479,المراهقه مُتعبه جداً و مايستهان فيها و ابد ماينمزح فيها فيها ارهاق وتعب و اكتئاب وفيها الخوف و توتر و قلق والاحسا,1
480,انا الآن في حالة اكتئاب حاد,1
481,"اعراض مشاكل الهرموناتالغدة الدرقية
ضعف
إعياء
خمول
قله نوم
حاجة لنوم بعد الظهر
الرغبة في الخبزالحلىالباستا
كلست",1
482,"اعراض مشاكل الهرمونات الادرينالين

إعياء
قله نوم
أرق
إكتئاب
حبوب شباب
بشرةضعيفه
خطوط تمد في البطن
وجه مدور
ضغط ع",1
483,بالمُجتمع ده حتى اكتئاب ماتقدر تكتئب على راحتك,1
484,اصعب انتظار انتظار نفسي ترجع ادميه بعد كل فترة اكتئاب,1
485,عندي اكتئاب فقط اضطراب الشخصية الحدية و هو مشابه كثير لثنائي القطب لكن مو نفسه,1
486,"يومالجمعه

فزعتكم تكفون ياأهل الخير 

 المبلغ  ريال 
تكفون ياأهل الخير حنا في ضيق مايعلم فيه إلا اله من ث",1
487,اتأكدت ان الكليه هي الي جيالي اكتئاب,1
488,الواحد مايدري هو اكتئاب ولا انطفاءولا نضج ولا انعدام شغف ولا حالة نفسيه,1
489,واله الواحد معتش عارف هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا دي شخصيتي وبتوضح يوم عن يوم,1
490,"هيطلعوا ريجيني مريض اكتئاب 
وانتحر
ولما انتحر الناس بتوع عربية الميكروباص زعلوا عليه و",1
491,واله الواحد معد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذا ايش,1
492,الصدى لحاله اكتئاب ,1
493,و غير كذا فترة تغير الهرمونات عندها صح الرجال تحبه نفس الفتره لكن تخليه في الغالب يعتني من ا,1
494,كدا بدأنا اكتئاب بقا,1
495,اكتئاب تايم,1
496,الي حصل لحازم ده بجد هيدخلني في نوبه اكتئاب حاد كان مستخبيلك ده كله فين بس ياوليدي ,1
497,القرآن الكريم والصلاة كان عندي اكتئاب والحمدله خف بعد المداومة على قرأت القرآن,1
498,"انا جالي اكتئاب 
كلنا فترات في حياة بعض ",1
499,"١٠١٤ صباحاً 
اكتئاب نفسي ",1
500,ترا في شي اسمه اكتئاب رمضاني,1
501,اصل استحالة يبقي كل ده اكتئاب دي اكيد حياتي يعني,1
502,"التفكير هي عاقبة الانسان الازليه وخصوصا السلبي منها
حاربيها 
روحي عند دكتور نفساني حتى لو تظني",1
503,قلبة النوم دى تجيب اكتئاب ,1
504,انا علي طول مكتئبه واله ياحمد تعالي ونا اعملك اكل كله اكتئاب هتاكل صوابعك وراه ,1
505,لسى بينهم بس عالاغلب اكتئاب,1
506,عمريش فت حالة اكتئاب حاد زي كده والنبي ,1
507,"صباحك سعاده وهنأ ورضى ياكابتن 

مافيه دوله ادفى من أيرلندا شوي ما أحب البرد اله وكيلك يجيني اكتئاب",1
508,تفكيرك هذا اوله تشكيك في الدين ثم إلحاد أو ارتداد مكن ترجعين يهودية أو نصر,1
509,"
صحيح إن الخيانة مزعجة وتأثيرها قوي على النفس ومكن يدخل الانسان في نوبة اكتئاب وحزن عميقة ولكن ال",1
510,اتوقع لو تكشفين عليها يجيك اكتئاب,1
511,الفتره دي عباره عن زعل عياط اكتئاب ضغط زعل عياط اكتئاب ضغط زعل عياط اكتئاب ضغط زعل عياط اكتئاب ضغط زعل عياط اكتئاب,1
512,قبل لا أنام كنت ابغى اوجه شتيمة لحقين تطوير الذات والمستوى الاقتصادي وتحسيسك بأن كل الي تسويه ولاشيء ولازم تكون توب,1
513,بداية اكتئاب وأشياء أخرى يارب نجِّنا بس,1
514,لي كم شهر احاول الاقي موعد عند سيكاتريست زي العالم قعدت طول اليل صاحية وسافرت ٣ ساعات عشان في الاخير تقولي مسافر,1
515,"لا حول ولا قوة إلا باله الأيام ذي هاشتاقات تجبلك إكتئاب كلها جرايم عفنة 
 انقذوالمعنفهلجين",1
516,كل م افكر أنا م بنشوف تشانبيك ومومنتز لهم سنتين أدخل ف اكتئاب,1
517,قبل شهرين ختمت مسلسل وجاني اكتئاب وضيقه مو طبيعيه والى الآن احس أني مكتئبه,1
518,وله الواحد ما يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حالة نفسيه,1
519,"بقالي سنتين بعيد عن الملعب و الدوري 
و الاتحاد لو لغى الدوري ده بسب كورونا 
حرفيا هخش في نوبة اكتئاب محصلتش قبل كده",1
520,بداية غرق في اكتئاب حاد جدًا,1
521,اكتئاب اخاف من تطوراته,1
522,استعجلت كملته شوي وطلع جميل بالذات الي عنده اكتئاب او افكار لانتحار مهم لك,1
523,عندنا العنصريه عالسمر اكثر اذكر شخص كان معي بالفصل كانوا يقولون له عبد كويحه اسود حر,1
524,باقيلي اختبار واحد واحس ماودي اعطل بلش بروحي يجيني اكتئاب اذا قعدت فاضي,1
525,و قال ايه كنت مقطع نفسي حزن و اكتئاب على معزة بنت لبوة اخرها ملك يمين لأمير سعودي تقعد تصورله صور مبينة كسها تحت البنطلون,1
526,بيجيني اكتئاب بسب نظام نومي في رمضان ,1
527,اله يعينك ارتبط اكتئاب الجميل بالانتحار,1
528,هاي اكتئاب,1
529,واله الواحد معد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا وش بالضبط,1
530,مدري ايش الفتره الي امر فيها هل هو ركود او اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيتي,1
531,اكتئاب ما قبل التخرج,1
532,و دخلت بفترة إكتئاب صارت ما تطلع عشان محد يشوفها و وصلت مرحله ما تناظر نفسها بالمرايا,1
533,هل عانيتي من اكتئاب ما بعد الحادث سالفهسناء,1
534,يميني متخرجين ويساري ماجزين وانا في النص مكتئبه اكتئاب حاد جدًا,1
535,يسطا بيمر ب فتره اكتئاب سيبو في حالو,1
536,اه اكره كذا لمن دخلت اكتئاب اكره هالسالفة اله ياخذها ,1
537,أنا بستخدم فيتامينات لأن ف ياول فترة بدأت فعلا احسوبارهاق وشويه اكتئاب عشان كده تقريبا كل يوم بأخ,1
538,حياتي الفتره هذي هوس التفكير الزايد اكتئاب انعدام شغف,1
539,بصى يا هدير بجد واله و بدون دخول فى تفاصيل أنا ربنا سبحانه وتعالى بس الى يعلم أنا مري,1
540,اكتئاب بعيد عنك,1
541,"هدوء غاضب أو ربما إكتئاب هادىء أحدهما بي الآن 

او مقاومة البكاء ",1
542,اكره خريطه ابها اكتياب,1
543,"حركةالنقلالخارجي 

مدري وش يضر لو تكلموا وقالوا مافيه على الأقل يرتاح الجمع الغفير الي قاعد ينتظر 

اذا",1
544,عاد خذي اداء درامي اعظم لبورجو يوم بيجيها اكتئاب ,1
545,المفروض يكون في حالة اسمها اكتئاب اخر اختبار,1
546,مدري هو اكتئاب رمضان ولا ذي حياتي,1
547,في مسلسل اسمه ملوك الجدعنة موت البنت الي اسمها حبيبة ولما غسلوها ودفنوها وكدة انا انهرت عياط بمعنى ك,1
548,صديقتي فيها اكتئاب وخوف واكبر خوف مسب لها ازمة ان عمرها يكون طويل مدري وش اسوي كل ماتكلمت اقعد ابكي ,1
549,الفيديو جابلي اكتئاب ,1
550,الصورة ديه بحبها جدا وبحب ضحكتي فيهالانها كانت وقت اكتئاب و حزن,1
551,اله يهديك يا بنتي مافي شي اسمه اكتئاب و أمراض نفسيه بس انتي اطلبي من اله الهاديه و كثري من الدعاء و الاستغفار و ا,1
552,دخلت في حالة إكتئاب بسب حب الشباب لانه طلع لي بكثافة شديدة و تغيرت ملامحي و كل ما يشوفني احد يقول لي ايش فيك حاولت,1
553,قاعده اتابع مسلسل وجابوا فيه تمثال علي ونينو الي بجورجيا والحين حاجني اكتئاب,1
554,مع ذلك الحمدله اشوف العملية كانت أرحم و أهون رغم كل آلامها صحيح مريت بسبها في مرحلة اكتئاب فضيعة و اتمنّى انسا,1
555,واله الواحد مو عارف اهو اكتئاب ولا نضج ولا انعدام الشغف ولا تخلف ولا بس الي اعرفه ان فترة مو راضيه تعدي كلش,1
556,انا تجيني حالة اكتئاب اذا خلص فلم حلو ولا مسلسل كيف بتحمل بعدين ي ربي ,1
557,انا ماعصب بس ادخل بحاله اكتئاب ويصير مالي خلق لشيء,1
558,"مشاهيرالسناب
يمدحون بعض يسوقون لبعض يرسلون المعلنين لبعض يكونون صداقة بينهم يفرحون لبعض يزعلون لبعض
وفجأه",1
559,المفروض أحس بالإنجاز والفخر بس الي يصير معاي العكس تمامًا دوامة إكتئاب وضيق تخليني أفكر بالإستقالة كثير,1
560,اتمنى من هذا اليوم يكون نفس الي بالي واحسن وماتخرب كل خطي عشان ما ادخل بحالة اكتئاب,1
561,الناس كلها في حالة اكتئاب وحزن وحاجة آخر بهدلة بجد,1
562,مسلسل ملوك الجدعنة دا بقي بيجبلي اكتئاب,1
563,داخله موجة اكتئاب الا شوي,1
564,واله الواحد مايدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام شغف ولا تخلف ولا حالة نفسيه ولا ايش بالضبط,1
565,بدون إكتئاب و حياتي ضايعه ,1
566,احس بيجيني اكتئاب قريب,1
567,صارلي سبع سنين اعاني نفسيا ودايما كنت اعتقد انه اكتئاب لحد ما درست علم نفس وبحثت عن الأعراض وفي الاخير وصلت الى الحل,1
568, الاوميقا تعدل المزاج علي فكرة بعد تخش اكتئاب حبة اوميقا,1
569,"انا مبكرهش في حياتي قد حد استريحلوا واحسه صاحبي فعلا واكتشف انه مش شايفني صاحب ليه 
ساعتها بكره نفسي اضعاف مابكرهوا",1
570,ابو فهد صادق وهذا شي معروف بعضهم كل سبل السعاده متوفره له وينتحر او عنده اكتئاب بسب كثرة المعاصي,1
571,اي ادعمهم صح ما نكر انه حرام لكن شفت ناس يحاولون انهم يتركون ذا الشي وكثير جاهم اكتئاب وحاولوا ينتحروا عشان ذا,1
572,"يُغلِقُ البَعضُ أَبوَابَهُم عَمدَاً بِوجهِك
وَلكِن يَفتَحُ اله لَكَ بَعدَهُم أَلفَ بَاب
وَقَد يُؤلِمُكَ فِعلُهُمَ",1
573,عملت الاكونت دا من سنه و دخلت موجه اكتئاب بسب واحد محصلش بينا نصيب و اكتئبت و لما مبقناش بنتكلم قلبت يومي و ابتديت,1
574,لمن م اقدر اكمل المسلسل من التفكير واضطر اوقفه اعرف ان فيه موجة اكتئاب قادمة لا مفر ولا مهرب منها,1
575,تفكير صداع ملل اكتئاب ,1
576,لما تسمع خويك الي فيه اكتئاب ماشي ٢٠ ويردها,1
577,اكتئاب ,1
578,واله الواحد ما يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حالة نفسية,1
579,"قُل لي أيا رجُل لأي قبيلة ولأي عصر او لجنس تنتمي
ولمن تعود أصول عينيك التي أضحت قنايل الضياء بعالمي عنينيك تِلك",1
580,واله الواحد معد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه,1
581,الصراحه الهدوء الي انا فيه مدري هذا نضج ولا اكتئاب,1
582,كيف تحملون تعب وحزن الاحباب بمجرد ماشخص احبه يتعب او يحزن ما اقدر اكمل يومي بشكل طبيعي وخذلك اكتئاب ومناحة كل خمس دقايق ,1
583,دخلة حالة اكتئاب لا ماقصرت ماخلت مسلسل الا سوتة وقتها,1
584,"الحياة صعبانة علي من غير اكتئاب التويتر 
وزي ما حكوا الزملاء اله يعدي هالشهر على خير يارب",1
585,مو اكتئاب حزين بس,1
586,شايفه اكتئاب داخل عليا من بعيد,1
587,وين حب واله اكتئاب,1
588,ابشرك ماخليتها بخاطري رحت قريتها من كتاب البداية والنهاية جاني اكتئاب يومين من الي قريته حسبي اله عليهم ,1
589,الواحد مايدري هو اكتئاب ولا حاله نفسيه ولا نضج,1
590,"وحالي يشتكي الحِرمانَ حينًا
وحينًا يحتسي بحرَ اكتئابِ

وبسخلاص",1
591,اكتئاب ما تصوره,1
592,سلمى بتبين إنها فرفوشه بس هيا مشغله اغاني تجيب اكتئاب اصلا,1
593,مسلسلات رمضان الى متابعها كلها جبتلى اكتئاب وحزن انا ارجع لمسلسلاتى التركى واستاذه ديميت فريش وفرافيش والحفره الكا,1
594,ياسطا اكتئاب ايه الي بيجي الساعه  الصبح ده انت عبيط,1
595,وله ما انا عارف هو إكتئاب ولا انطفاء ولا نضج ولا وحده ولا,1
596,واله صدق في ناس عندهم اكتئاب ومجرد كلمة كذا يسويها حرام وربي مايصير كبروا عقولكم مو كل شيء طقطقه,1
597,احس اني داخلة في اكتئاب,1
598,ماش منك الناس يجيهم اكتئاب بعد الانمي,1
599,اتخش لتويتر ايصرلك اكتئاب,1
600,"خبر حزين
عاملتنا الي عندنا ١٣ سنة وكأنها أختي الكبيرة قالت خلاص ابي أسافر السنة الجاية وقاعدة أحاول أكرّه نفسي فيها",1
601,واله الواحد معد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا حاله نفسيه ولا هذي شخصيته اقسم باله هذا وضعي دي الايام ,1
602,المسلسل بقى يجيبلي اكتئاب و مش مقتنعه بالهبل الي بيحصل ده,1
603,و اله ما عارف إلى انا فيه دا اكتئاب ولا انطفاء ولا نضج ولا وحده ولا توحد ولا,1
604,اشهد شهاده خصوصًا اذا انمغطت لآخر اليل اكتئاب حاد,1
605,"دعاءاستغفارتسبيح

فزعتكم تكفون ياأهل الخير 

 المبلغ  ريال 
تكفون ياأهل الخير حنا في ضيق مايعلم فيه إلا ا",1
606,القضاء على اكتئاب ماقبل الدورة الشهرية يجب أن يكون من ضمن ماتستهدفه الرؤية الكريمة,1
607,بيجيبني اكتئاب,1
608,حاسه إني داخله ع اكتئاب سيكا,1
609,نوبه اكتئاب,1
610,مرات احس اني سعيدة ومرات زعلانة وحزينة وناقمة على كل شي ما احس بطعم شي حرفياً وفي راسي الف فكرة وفكرة ما ا,1
611,الحين عشان تخش في اكتئاب لين ينزل الثاني,1
612,حزنت وجاني اكتئاب وقاعد ابكي مدري شقول لكن الله يعين,1
613,نوبه اكتئاب متضايق لابعد حد,1
614,حزن اكتئاب انطواء,1
615,قاعدة احارب عشان ما اطيح بنوبة اكتئاب جديدة,1
616,لو البلد اتقفلت هيجيلى اكتئاب,1
617,الواحد بالمية دا يجي وقت اكتئاب الدوره بس,1
618,مابي افوز ابي اطلع بشوف الضو ليا شهر ماشوفت الشمس عايشه زي الخفاش اكتئاب  منهوصاحبالسنابالغامض,1
619,هذا لم يعد انطفاء ولاتعب ولا اكتئاب ابداً روحي خاضت كل الذي سبق لكن لاشيء ما ذُكر انا اشعر بهناك شعور ما يغبط صدري ولايمكني شرحه,1
620,كل ما قيل من ايمان وصلاة ودعاء يساعد ولكن اذا تحول الحزن الى اكتئاب وقلق فيجب اخذ خطوات عملية وعلاجية ل,1
621,اهلي كلهم فيهم كورونا واحتمال مايكون في عيد واحس اني مخنوقه وبديت ادخل حاله اكتئاب,1
622,قال هالكلام وانا ماتوقعت بيصير شي ابداً وتوفى يوم الاحد باليل ب اغرب طريقة مكن تسمعها الطريقة الي مات فيها دخل,1
623,"بحاول لحصر الأدوية الي اخدتها النهاردة مسكن لبيريود
٢ مضاد اكتئاب
كولونا عشان القولون
انتينال
باوركابس
انا اسفة يا معدتي",1
624,اجاني اكتئاب من ورا حلقة ملوك الجدعنة ,1
625,"هاي 
شكلي كدا هستسلم وادخل في اكتئاب تاني عشان اعرف اذاكر وانعزل عن البشر حبه 
باي",1
626,"
الخذلان هو اسوء شعور يمر على الانسان لانك تعلق آمالك وتوقعاتك بشخص واحد وعندما يفاجك بالخذلان تموت كل",1
627,من بعد ماجربت الجانب السيئ بالحب احس مستحيل اوصل لمرحله هذي الي بالفيديو لان اذا جا بعدها خذلان بتواجهوا اكتئاب ص,1
628,جاني اكتئاب منهم مع ان ضينا والع,1
629,رمضان بيخلص وانا شايل هم اكتئاب يوم العيد باليل من دلوقتي,1
630,في احد ناضلك ولا احد يجيه اكتئاب الصباح,1
631,مين داعي عليك جعله اكتئاب,1
632,ياحبيبي ياحمد خذوه معاكم واله جاه اكتئاب ب البيت جالس بين اربع جدران,1
633,الحقيقه أحسن حاجه الواحد يقدمها لنفسه الفتره دي إنّه يتعود ع الحياه لوحده يعيش لوحده يخرج لوحده ياخُد قرارات,1
634,انا احب حسابك لان فيك اكتئاب مثلي احس فيك واله ابي اصير صديقتك بس ماعرف اسولف ولا عندي حياه اشاركها اصلا عشان كذ,1
635,ه ياربي واضح انه عنده,1
636,مابي اوهمك لكن مكن اكتئاب بس يعدي ان شاءاله ماعليك حاولي تناسين,1
637,واله ما أنا عارف هو اكتئاب ولا انطفاء ولا نضج ولا وحدة ولا,1
638,اخواتي الي معاهم اكتئاب راسلوني خاص لو تكرمتوا انا اعالجكم باذن اله تعالى و لوجه اله تعالى,1
639,يزيد اكتئاب,1
640,ليتني عندك انا ابي اروح عند امي انا الي ابي انام ولا ابي اروح ولا ابي اجي وش قاعد يخربط ذا شكل الجوال فيه اكتئاب,1
641,اكتئاب ,1
642,بشكل صحي وضعهم صعب قد يموتون غيظ او يتعرضون لسكته يعانون من إكتئاب قوي فوبي,1
643,هل تعلم لماذا نحن نشعر بالضيق والحزن أحيانا دون اي سب هناك هرمون في الجسم يفرز خلايا على القلب عندمانلهى عن ذكر,1
644,بقولكم حاجه انا زعلانه لان قريبا بصير عمري ٢٣ و بعد خلاص بتخرج من جامعه بعدين بتزوج زواج تقليدي ,1
645,موجة اكتئاب حاده جداً,1
646,جالي اكتئاب مبردش علي اي بيشنت وكرهت الشغلانة من قلبي حقيقي ,1
647,صاح بكى زعل جاه اكتئاب صار انطوائي وربي قوي,1
648,تكفين وربي جاني اكتئاب من الصدمه ,1
649,قاعده اتابع دراما كئيبه وسبت لي اكتئاب زياده ,1
650,احس احس احس احس عندي اكتئاب خفيف بس بحثت ومكتوب ان الاكتئاب وفقد الشغف الأرق والخ شي عادي فعمر المراهقة فنتظر لين ربي يفرجها,1
651,احس عندي لڤل اكتئاب يحتاج انه يسمع هموم الناس و اكتئباتهم ,1
652,السلام عليكم الوالد مريض نفسي وعنده اكتئاب وقلق و وسواس,1
653,هو دا سكوت حد رايق ولا سكوت اكتئاب,1
654,انا حاس انها بوادر اكتئاب واله و ربنا يستر واله,1
655,اكتئاب اكتئاب,1
656,خدي عندك مل اكتئاب إنعدام طاقة مفيش رغبة لأي حاجة ,1
657,السلام عليكم عطيني نصيحة انت والمتابعين ايش الواحد بيسوي اذا راحت الرغبة في الدراسة بسب الاكتئاب والحالة النفس,1
658,جاني أكتئاب شكلي باخذ صيفي,1
659,اذا ذا مو اكتئاب اجل ايش حيكون,1
660,"مين تكلمين

المهم يمكن يمكن يصرفولي مضاد اكتئاب الموعد الجاي  
بس بعد كم شهر ",1
661,الاوضاع ماتساعد شكله جانا اكتئاب ,1
662,الواحد فعلا بيقول أنه عنده قلق أو اكتئاب فهو اكيد حاسس بمشاعر سلبيه ممكن تكون اقل حده من الاكتئاب بس وارد تتطور,1
663,والاسوء من هيك النوم بيتخربط وبيصير اليوم كلو اكتئاب ,1
664,هنسمي الفترة دي اكتئاب ما بعد العزل ,1
665,كلامك صحيح حرفياً انا من سكان العلا من مولدي ١٤٠٤ وانا مكتئب ,1
666,المفروض أنبسط بمعدلي لكن يؤسفني إني حالياً أمر بموجات اكتئاب,1
667,"نعم الأسرة جزء مهم من المعادلة لكن ليست جميع محاولات الانتحار مرتبطة بعلاقات تفاعلية أسرية 

هناك",1
668,كل الي عرفتهم عكس هالكلام الحين عرفت ليه داخله بدوامة اكتئاب لا نهائيه,1
669,انا ١٤ ساعه تهقون معي اكتئاب,1
670,ه انا اكتئاب اجل,1
671,نوم يجيب الهم لو نمت الحين صحيت ٨ الصباح وش هالنوم الا يجيب اكتئاب,1
672,"كنت مفكرة اذا صرت اسهر لفجر رح يروح اكتئاب بعد الساعة ١٢ 
طلع في اكتئاب بعد الفجر",1
673,نسيت اخذ حبوب دال قبل ياذن وخذ لك الحين اكتئاب ,1
674,مود اكتئاب عظمه,1
675,دموعي مو قادره توقف شوي وادخل بحاله اكتئاب ايش يحس مؤلفه واله ان النفسيه بالحضيض بعد ما شفته ايش هذا مقدر,1
676,اكتئاب,1
677,كمية سلبيه على التايم لاين تكفيك تدخلك فى اكتئاب شهرين,1
678,احسني جالسه ادخل حاله اكتئاب اله يستر,1
679,"أعاني من نوبة اكتئاب عظمى ولكن 
يعزّ علي أنّ يبتلع حزني كلَّ الذين أحبّهُم ويحبّوني",1
680,يمكن لو عندي املهم ما دخلت في اكتئاب,1
681,شكلها بداية موجة إكتئاب ,1
682,نوم واكل اكتئاب,1
683,ما قدرت أشوف الجزء المتلئ من الكوب إلا بعد ما أخذت مضادات اكتئاب لذلك وفر إيجابيتك العينة لشخص متملق مثلك,1
684,جاني اكتئاب مادري ليش ,1
685,"تعبضيقهاكتئابحزنتشت

كلها ستذهب بقطرات من  ",1
686,سلبية و حلطمة و شوية اكتئاب,1
687,ما دا يا توحد يا اكتئاب أيهما اقرب,1
688,اكتئاب رمضاني,1
689,حالتين اكتئاب جزء من الجوع وجزء نفسية ويه ويه,1
690,إكتئاب حاد,1
691,الاختبارات خلصت وانا باقي احس ب اكتئاب طلع المشكله مني انا,1
